

22-08-26 12:27:40.618485,[],[],[],[]
22-08-26 12:27:58.347594,[],[],[],[]
22-08-26 12:28:08.356763,0.685348391532898,0.3531193733215332,0.33761173486709595,0.3747265040874481
22-08-26 12:28:18.364763,0.6434049606323242,0.4303453266620636,0.2836384177207947,0.46167534589767456
22-08-26 12:28:28.368617,0.7636403441429138,0.54164057970047,0.11562467366456985,0.591437578201294
22-08-26 12:28:38.379168,0.7688554525375366,0.5444274544715881,0.11322887986898422,0.5976616740226746
22-08-26 12:29:12.305714,[],[],[],[]
22-08-26 12:29:22.321865,0.8387454748153687,0.4637015461921692,0.3949968218803406,0.39157116413116455
22-08-26 12:29:32.326392,0.8537930250167847,0.4828376770019531,0.3457391858100891,0.44148245453834534
22-08-26 12:29:42.335002,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:29:52.345312,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:30:02.354724,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:30:12.357740,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:30:22.370061,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:30:32.377636,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:30:42.397257,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:30:52.413082,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:31:02.429893,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:31:12.437336,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:31:22.452145,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:31:32.470489,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:31:42.483495,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:31:52.495968,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:32:02.505664,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:32:12.515387,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:32:22.525245,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:32:32.536201,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:32:42.555960,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:32:52.569255,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:33:02.578924,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:33:12.592309,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
22-08-26 12:33:22.601291,0.8100304007530212,0.49051862955093384,0.2135603129863739,0.5042769908905029
